# bpm: 40.0
# max_angle_deg: 90
# hold_ms: 300
# bus: 1
# addr: 0x40
# channel: 0
# timestamp_start: 2025-10-13 02:01:04.139
# timestamp, ms_since_start, angle_deg
2025-10-13 02:01:04.149,0.000,0
2025-10-13 02:01:04.150,1.103,0
2025-10-13 02:01:04.163,14.260,2
2025-10-13 02:01:04.176,27.444,4
2025-10-13 02:01:04.190,40.648,7
2025-10-13 02:01:04.203,53.796,9
2025-10-13 02:01:04.216,67.007,11
2025-10-13 02:01:04.230,80.955,14
2025-10-13 02:01:04.243,94.163,16
2025-10-13 02:01:04.256,107.336,18
2025-10-13 02:01:04.269,120.531,20
2025-10-13 02:01:04.283,133.808,22
2025-10-13 02:01:04.296,146.960,25
2025-10-13 02:01:04.309,160.098,27
2025-10-13 02:01:04.322,173.231,29
2025-10-13 02:01:04.335,186.321,31
2025-10-13 02:01:04.349,199.689,34
2025-10-13 02:01:04.362,213.002,36
2025-10-13 02:01:04.375,226.677,38
2025-10-13 02:01:04.389,240.325,40
2025-10-13 02:01:04.403,253.828,43
2025-10-13 02:01:04.416,267.230,45
2025-10-13 02:01:04.429,280.603,47
2025-10-13 02:01:04.443,294.033,50
2025-10-13 02:01:04.456,307.389,52
2025-10-13 02:01:04.475,325.874,54
2025-10-13 02:01:04.489,339.668,56
2025-10-13 02:01:04.502,352.829,58
2025-10-13 02:01:04.515,365.989,61
2025-10-13 02:01:04.528,379.289,63
2025-10-13 02:01:04.542,392.861,65
2025-10-13 02:01:04.555,405.965,68
2025-10-13 02:01:04.568,419.113,70
2025-10-13 02:01:04.581,432.551,72
2025-10-13 02:01:04.595,445.768,74
2025-10-13 02:01:04.608,459.244,76
2025-10-13 02:01:04.622,473.073,79
2025-10-13 02:01:04.635,486.437,81
2025-10-13 02:01:04.649,499.948,83
2025-10-13 02:01:04.663,513.782,86
2025-10-13 02:01:04.676,527.174,88
2025-10-13 02:01:04.689,540.416,90
2025-10-13 02:01:04.703,553.784,90
2025-10-13 02:01:04.716,567.005,88
2025-10-13 02:01:04.729,580.307,87
2025-10-13 02:01:04.743,593.652,86
2025-10-13 02:01:04.756,606.969,84
2025-10-13 02:01:04.769,620.212,82
2025-10-13 02:01:04.782,633.554,81
2025-10-13 02:01:04.796,647.440,80
2025-10-13 02:01:04.810,660.625,78
2025-10-13 02:01:04.823,673.773,76
2025-10-13 02:01:04.836,686.948,75
2025-10-13 02:01:04.849,700.108,74
2025-10-13 02:01:04.863,713.921,72
2025-10-13 02:01:04.876,727.252,70
2025-10-13 02:01:04.889,740.660,69
2025-10-13 02:01:04.903,753.936,68
2025-10-13 02:01:04.916,767.142,66
2025-10-13 02:01:04.929,780.421,64
2025-10-13 02:01:04.943,793.732,63
2025-10-13 02:01:04.956,807.423,62
2025-10-13 02:01:04.970,820.713,60
2025-10-13 02:01:04.983,834.076,58
2025-10-13 02:01:04.996,847.292,57
2025-10-13 02:01:05.020,870.884,56
2025-10-13 02:01:05.033,884.092,54
2025-10-13 02:01:05.046,897.460,52
2025-10-13 02:01:05.060,910.747,51
2025-10-13 02:01:05.073,924.055,50
2025-10-13 02:01:05.086,937.239,48
2025-10-13 02:01:05.099,950.460,46
2025-10-13 02:01:05.113,963.733,45
2025-10-13 02:01:05.126,976.957,43
2025-10-13 02:01:05.139,990.227,42
2025-10-13 02:01:05.152,1003.451,40
2025-10-13 02:01:05.166,1016.696,39
2025-10-13 02:01:05.179,1029.890,38
2025-10-13 02:01:05.192,1043.110,36
2025-10-13 02:01:05.205,1056.599,34
2025-10-13 02:01:05.219,1069.946,33
2025-10-13 02:01:05.232,1083.333,32
2025-10-13 02:01:05.246,1096.680,30
2025-10-13 02:01:05.259,1109.984,28
2025-10-13 02:01:05.272,1123.191,27
2025-10-13 02:01:05.285,1136.305,26
2025-10-13 02:01:05.298,1149.584,24
2025-10-13 02:01:05.312,1162.842,22
2025-10-13 02:01:05.325,1176.131,21
2025-10-13 02:01:05.338,1189.407,20
2025-10-13 02:01:05.351,1202.591,18
2025-10-13 02:01:05.365,1216.364,16
2025-10-13 02:01:05.379,1229.641,15
2025-10-13 02:01:05.392,1242.905,14
2025-10-13 02:01:05.405,1256.311,12
2025-10-13 02:01:05.418,1269.567,10
2025-10-13 02:01:05.432,1283.056,9
2025-10-13 02:01:05.446,1297.164,8
2025-10-13 02:01:05.459,1310.457,6
2025-10-13 02:01:05.473,1323.854,4
2025-10-13 02:01:05.486,1337.633,3
2025-10-13 02:01:05.501,1352.119,2
2025-10-13 02:01:05.515,1366.271,0
2025-10-13 02:01:05.528,1379.575,0
2025-10-13 02:01:05.542,1392.777,0
2025-10-13 02:01:05.555,1406.075,0
2025-10-13 02:01:05.568,1419.270,0
2025-10-13 02:01:05.582,1432.690,0
2025-10-13 02:01:05.595,1445.939,0
2025-10-13 02:01:05.608,1459.222,0
2025-10-13 02:01:05.622,1472.688,0
2025-10-13 02:01:05.635,1486.253,0
2025-10-13 02:01:05.649,1499.870,0
2025-10-13 02:01:05.662,1513.358,0
2025-10-13 02:01:05.676,1527.262,0
2025-10-13 02:01:05.690,1540.664,0
2025-10-13 02:01:05.703,1554.306,0
2025-10-13 02:01:05.717,1567.970,0
2025-10-13 02:01:05.731,1581.814,0
2025-10-13 02:01:05.745,1595.800,0
2025-10-13 02:01:05.758,1609.419,0
2025-10-13 02:01:05.772,1623.895,0
2025-10-13 02:01:05.786,1637.458,0
2025-10-13 02:01:05.800,1651.359,0
2025-10-13 02:01:05.814,1664.738,0
2025-10-13 02:01:05.827,1678.318,0
2025-10-13 02:01:05.841,1692.092,0
2025-10-13 02:01:05.855,1705.708,2
2025-10-13 02:01:05.868,1719.551,4
2025-10-13 02:01:05.882,1732.958,7
2025-10-13 02:01:05.895,1746.268,9
2025-10-13 02:01:05.908,1759.721,11
2025-10-13 02:01:05.922,1773.656,14
2025-10-13 02:01:05.937,1787.867,16
2025-10-13 02:01:05.950,1801.199,18
2025-10-13 02:01:05.963,1814.344,20
2025-10-13 02:01:05.976,1827.507,22
2025-10-13 02:01:05.990,1840.673,25
2025-10-13 02:01:06.003,1854.188,27
2025-10-13 02:01:06.016,1867.397,29
2025-10-13 02:01:06.030,1880.678,31
2025-10-13 02:01:06.043,1894.215,34
2025-10-13 02:01:06.056,1907.528,36
2025-10-13 02:01:06.070,1920.761,38
2025-10-13 02:01:06.083,1933.982,40
2025-10-13 02:01:06.096,1947.309,43
2025-10-13 02:01:06.110,1960.656,45
2025-10-13 02:01:06.123,1973.897,47
2025-10-13 02:01:06.136,1987.072,50
2025-10-13 02:01:06.149,2000.268,52
2025-10-13 02:01:06.162,2013.461,54
2025-10-13 02:01:06.176,2026.794,56
2025-10-13 02:01:06.189,2040.432,58
2025-10-13 02:01:06.203,2053.803,61
2025-10-13 02:01:06.216,2067.008,63
