# bpm: 40.0
# max_angle_deg: 90
# hold_ms: 300
# bus: 1
# addr: 0x40
# channel: 0
# timestamp_start: 2025-10-12 22:45:13.926
# timestamp, ms_since_start, angle_deg
2025-10-12 22:45:13.936,0.000,0
2025-10-12 22:45:13.937,0.921,0
2025-10-12 22:45:13.950,14.076,2
2025-10-12 22:45:13.963,27.294,4
2025-10-12 22:45:13.976,40.481,7
2025-10-12 22:45:13.989,53.906,9
2025-10-12 22:45:14.003,67.128,11
2025-10-12 22:45:14.017,81.489,14
2025-10-12 22:45:14.030,94.786,16
2025-10-12 22:45:14.044,107.968,18
2025-10-12 22:45:14.057,121.218,20
2025-10-12 22:45:14.070,134.658,22
2025-10-12 22:45:14.084,148.029,25
2025-10-12 22:45:14.097,161.473,27
2025-10-12 22:45:14.110,174.833,29
2025-10-12 22:45:14.124,188.239,31
2025-10-12 22:45:14.137,201.755,34
2025-10-12 22:45:14.151,215.181,36
2025-10-12 22:45:14.164,228.690,38
2025-10-12 22:45:14.178,242.381,40
2025-10-12 22:45:14.192,256.220,43
2025-10-12 22:45:14.206,270.424,45
2025-10-12 22:45:14.220,284.226,47
2025-10-12 22:45:14.233,297.579,50
2025-10-12 22:45:14.247,310.860,52
2025-10-12 22:45:14.260,324.099,54
2025-10-12 22:45:14.273,337.220,56
2025-10-12 22:45:14.286,350.520,58
2025-10-12 22:45:14.299,363.685,61
2025-10-12 22:45:14.313,376.885,63
2025-10-12 22:45:14.326,390.179,65
2025-10-12 22:45:14.339,403.350,68
2025-10-12 22:45:14.352,416.501,70
2025-10-12 22:45:14.365,429.831,72
2025-10-12 22:45:14.379,443.230,74
2025-10-12 22:45:14.392,456.354,76
2025-10-12 22:45:14.405,469.940,79
2025-10-12 22:45:14.419,483.265,81
2025-10-12 22:45:14.432,496.639,83
2025-10-12 22:45:14.446,510.046,86
2025-10-12 22:45:14.459,523.380,88
2025-10-12 22:45:14.472,536.597,90
2025-10-12 22:45:14.486,549.884,90
2025-10-12 22:45:14.499,563.106,88
2025-10-12 22:45:14.512,576.339,87
2025-10-12 22:45:14.526,590.207,86
2025-10-12 22:45:14.540,603.944,84
2025-10-12 22:45:14.553,617.117,82
2025-10-12 22:45:14.566,630.286,81
2025-10-12 22:45:14.579,643.450,80
2025-10-12 22:45:14.592,656.595,78
2025-10-12 22:45:14.605,669.787,76
2025-10-12 22:45:14.619,683.156,75
2025-10-12 22:45:14.632,696.352,74
2025-10-12 22:45:14.645,709.580,72
2025-10-12 22:45:14.658,722.822,70
2025-10-12 22:45:14.672,736.134,69
2025-10-12 22:45:14.685,749.332,68
2025-10-12 22:45:14.698,762.641,66
2025-10-12 22:45:14.712,776.045,64
2025-10-12 22:45:14.725,789.377,63
2025-10-12 22:45:14.738,802.747,62
2025-10-12 22:45:14.752,815.938,60
2025-10-12 22:45:14.765,829.117,58
2025-10-12 22:45:14.778,842.286,57
2025-10-12 22:45:14.792,856.311,56
2025-10-12 22:45:14.805,869.729,54
2025-10-12 22:45:14.819,883.107,52
2025-10-12 22:45:14.832,896.342,51
2025-10-12 22:45:14.845,909.798,50
2025-10-12 22:45:14.859,923.642,48
2025-10-12 22:45:14.873,937.857,46
2025-10-12 22:45:14.887,951.100,45
2025-10-12 22:45:14.900,964.312,43
2025-10-12 22:45:14.913,977.537,42
2025-10-12 22:45:14.927,991.218,40
2025-10-12 22:45:14.940,1004.557,39
2025-10-12 22:45:14.954,1017.917,38
2025-10-12 22:45:14.967,1031.153,36
2025-10-12 22:45:14.980,1044.353,34
2025-10-12 22:45:14.993,1057.520,33
2025-10-12 22:45:15.006,1070.728,32
2025-10-12 22:45:15.020,1083.856,30
2025-10-12 22:45:15.033,1097.059,28
2025-10-12 22:45:15.046,1110.280,27
2025-10-12 22:45:15.059,1123.735,26
2025-10-12 22:45:15.073,1136.910,24
2025-10-12 22:45:15.086,1150.320,22
2025-10-12 22:45:15.099,1163.502,21
2025-10-12 22:45:15.113,1176.909,20
2025-10-12 22:45:15.126,1190.668,18
2025-10-12 22:45:15.140,1204.076,16
2025-10-12 22:45:15.153,1217.444,15
2025-10-12 22:45:15.167,1230.900,14
2025-10-12 22:45:15.180,1244.624,12
2025-10-12 22:45:15.194,1258.282,10
2025-10-12 22:45:15.207,1271.832,9
2025-10-12 22:45:15.221,1285.828,8
2025-10-12 22:45:15.235,1299.402,6
2025-10-12 22:45:15.249,1313.338,4
2025-10-12 22:45:15.263,1327.710,3
2025-10-12 22:45:15.277,1341.950,2
2025-10-12 22:45:15.291,1355.762,0
2025-10-12 22:45:15.305,1369.385,0
2025-10-12 22:45:15.319,1383.010,0
2025-10-12 22:45:15.332,1396.731,0
2025-10-12 22:45:15.346,1410.365,0
2025-10-12 22:45:15.360,1424.064,0
